 0.00000000e+00 -8.40132115e-29  0.00000000e+00  0.00000000e+00 
 8.40000000e-01  2.63677535e-11  8.40000000e-01  5.83191999e-06 
 8.50000000e-01  2.67785615e-11  8.50000000e-01  6.64585297e-06 
 8.60000000e-01  2.71916307e-11  8.60000000e-01  7.50680064e-06 
 8.70000000e-01  2.76073785e-11  8.70000000e-01  8.41381240e-06 
 8.80000000e-01  2.80258962e-11  8.80000000e-01  9.36597100e-06 
 8.90000000e-01  2.84470494e-11  8.90000000e-01  1.03623911e-05 
 9.00000000e-01  2.88708821e-11  9.00000000e-01  1.14022179e-05 
 9.10000000e-01  2.92976589e-11  9.10000000e-01  1.24846259e-05 
 9.20000000e-01  2.97269869e-11  9.20000000e-01  1.36088173e-05 
 9.30000000e-01  3.01591785e-11  9.30000000e-01  1.47740215e-05 
 9.40000000e-01  3.05943593e-11  9.40000000e-01  1.59794934e-05 
 9.50000000e-01  3.10323201e-11  9.50000000e-01  1.72245124e-05 
 9.60000000e-01  3.14729891e-11  9.60000000e-01  1.85083818e-05 
 9.70000000e-01  3.19170831e-11  9.70000000e-01  1.98304273e-05 
 9.80000000e-01  3.23637264e-11  9.80000000e-01  2.11899965e-05 
 9.90000000e-01  3.28135983e-11  9.90000000e-01  2.25864579e-05 
 1.00000000e+00  3.32666256e-11  1.00000000e+00  2.40192000e-05 
 1.01000000e+00  3.37225696e-11  1.01000000e+00  2.54876305e-05 
 1.02000000e+00  3.41814741e-11  1.02000000e+00  2.69911757e-05 
 1.03000000e+00  3.46439150e-11  1.03000000e+00  2.85292796e-05 
 1.04000000e+00  3.51094426e-11  1.04000000e+00  3.01014034e-05 
 1.05000000e+00  3.55782299e-11  1.05000000e+00  3.17070247e-05 
 1.06000000e+00  3.60500661e-11  1.06000000e+00  3.33456370e-05 
 1.07000000e+00  3.65254218e-11  1.07000000e+00  3.50167489e-05 
 1.08000000e+00  3.70043368e-11  1.08000000e+00  3.67198838e-05 
 1.09000000e+00  3.74863483e-11  1.09000000e+00  3.84545791e-05 
 1.10000000e+00  3.79720546e-11  1.10000000e+00  4.02203859e-05 
 1.11000000e+00  3.84613637e-11  1.11000000e+00  4.20168684e-05 
 1.12000000e+00  3.89537360e-11  1.12000000e+00  4.38436034e-05 
 1.13000000e+00  3.94500743e-11  1.13000000e+00  4.57001798e-05 
 1.14000000e+00  3.99502268e-11  1.14000000e+00  4.75861985e-05 
 1.15000000e+00  4.04538675e-11  1.15000000e+00  4.95012715e-05 
 1.16000000e+00  4.09614711e-11  1.16000000e+00  5.14450217e-05 
 1.17000000e+00  4.14726619e-11  1.17000000e+00  5.34170827e-05 
